id,property_type,building_name,address,access_1,access_2,access_3,age,building_floors,room_floor,rent,management_fee,deposit,gratuity,layout,area,url,posting_date,actual_cost
70,賃貸マンション,エルミタージュ桜山,愛知県名古屋市瑞穂区洲雲町２,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩15分,地下鉄桜通線/御器所駅 歩18分,築17年,8階建,4階,83000.0,8000.0,166000.0,83000.0,1LDK,37.35,https://suumo.jp/chintai/jnc_000014021235/?bc=100268884872,2024-02-25,96187.5
71,賃貸マンション,エルミタージュ桜山,愛知県名古屋市瑞穂区洲雲町２,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩15分,地下鉄桜通線/御器所駅 歩18分,築17年,8階建,5階,84000.0,8000.0,168000.0,84000.0,1LDK,37.35,https://suumo.jp/chintai/jnc_000073847060/?bc=100280494537,2024-02-25,97250.0
72,賃貸マンション,エルミタージュ桜山,愛知県名古屋市瑞穂区洲雲町２,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩15分,地下鉄桜通線/御器所駅 歩18分,築17年,8階建,6階,85000.0,8000.0,170000.0,85000.0,1LDK,37.35,https://suumo.jp/chintai/jnc_000059181998/?bc=100203806344,2024-02-25,98312.5
73,賃貸マンション,エルミタージュ桜山,愛知県名古屋市瑞穂区洲雲町２,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩15分,地下鉄桜通線/御器所駅 歩18分,築17年,8階建,8階,180000.0,8000.0,0.0,180000.0,2LDK,74.4,https://suumo.jp/chintai/jnc_000060290839/?bc=100295734820,2024-02-25,191750.0
74,賃貸マンション,エルミタージュ桜山,愛知県名古屋市瑞穂区洲雲町２,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩15分,地下鉄桜通線/御器所駅 歩18分,築17年,8階建,8階,180000.0,10000.0,360000.0,180000.0,2LDK,74.7,https://suumo.jp/chintai/jnc_000060351417/?bc=100310103446,2024-02-25,201250.0
75,賃貸マンション,クレイノ四季,愛知県名古屋市瑞穂区川澄町１,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄鶴舞線/御器所駅 歩18分,築7年,3階建,3階,54000.0,5500.0,0.0,54000.0,1K,22.29,https://suumo.jp/chintai/jnc_000087472569/?bc=100363280121,2024-02-25,60625.0
76,賃貸マンション,クレイノ四季,愛知県名古屋市瑞穂区川澄町１,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄鶴舞線/御器所駅 歩18分,築7年,3階建,2階,58000.0,5500.0,0.0,58000.0,1K,22.29,https://suumo.jp/chintai/jnc_000088690473/?bc=100367840173,2024-02-25,64708.333333333336
77,賃貸マンション,クレイノ四季,愛知県名古屋市瑞穂区川澄町１,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄鶴舞線/御器所駅 歩18分,築7年,3階建,1階,62000.0,5500.0,0.0,62000.0,1K,22.07,https://suumo.jp/chintai/jnc_000088746286/?bc=100367981036,2024-02-25,68791.66666666667
78,賃貸アパート,アウラガーデン　Ｂ棟,愛知県名古屋市瑞穂区高田町２,地下鉄桜通線/桜山駅 歩11分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄桜通線/瑞穂運動場西駅 歩19分,築18年,2階建,2階,82000.0,3000.0,82000.0,0.0,2LDK,53.98,https://suumo.jp/chintai/jnc_000088266828/?bc=100367618033,2024-02-25,86708.33333333333
79,賃貸アパート,地下鉄桜通線 桜山駅 2階建 築18年,愛知県名古屋市瑞穂区高田町２,地下鉄桜通線/桜山駅 歩11分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄桜通線/瑞穂運動場西駅 歩22分,築18年,2階建,1階,82000.0,3000.0,82000.0,0.0,2LDK,53.98,https://suumo.jp/chintai/jnc_000088603373/?bc=100368086981,2024-02-25,86708.33333333333
80,賃貸マンション,地下鉄桜通線 桜山駅 7階建 築5年,愛知県名古屋市瑞穂区駒場町１,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄鶴舞線/御器所駅 歩16分,築5年,7階建,7階,121000.0,8000.0,121000.0,242000.0,2LDK,56.43,https://suumo.jp/chintai/jnc_000048192297/?bc=100367801547,2024-02-25,136562.5
81,賃貸マンション,地下鉄桜通線 桜山駅 7階建 築5年,愛知県名古屋市瑞穂区駒場町１,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄鶴舞線/御器所駅 歩16分,築5年,7階建,7階,121000.0,9000.0,121000.0,242000.0,2LDK,56.43,https://suumo.jp/chintai/jnc_000088708106/?bc=100367854781,2024-02-25,137562.5
82,賃貸マンション,地下鉄桜通線 桜山駅 7階建 築5年,愛知県名古屋市瑞穂区駒場町１,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄鶴舞線/御器所駅 歩16分,築5年,7階建,3階,122000.0,9000.0,122000.0,244000.0,2LDK,56.43,https://suumo.jp/chintai/jnc_000088708105/?bc=100367738692,2024-02-25,138625.0
83,賃貸アパート,ネオ　プリムローズ,愛知県名古屋市瑞穂区川澄町４,地下鉄桜通線/桜山駅 歩6分,地下鉄桜通線/瑞穂区役所駅 歩11分,地下鉄桜通線/瑞穂運動場西駅 歩21分,築17年,2階建,1階,60500.0,3300.0,0.0,0.0,1K,30.01,https://suumo.jp/chintai/jnc_000088658772/?bc=100367461902,2024-02-25,63800.0
84,賃貸マンション,ザ・モーク桜山,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩3分,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄鶴舞線/御器所駅 歩19分,築32年,6階建,3階,64000.0,6000.0,0.0,0.0,1LDK,49.56,https://suumo.jp/chintai/jnc_000030785115/?bc=100347446916,2024-02-25,70000.0
85,賃貸マンション,ザ・モーク桜山,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩3分,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄鶴舞線/御器所駅 歩19分,築32年,6階建,6階,80000.0,6000.0,0.0,0.0,2LDK,46.78,https://suumo.jp/chintai/jnc_000073992214/?bc=100290056122,2024-02-25,86000.0
86,賃貸マンション,サン・ミズホビル,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩3分,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩17分,築24年,13階建,12階,79000.0,7000.0,79000.0,0.0,1LDK,40.36,https://suumo.jp/chintai/jnc_000038532418/?bc=100363142798,2024-02-25,87645.83333333333
87,賃貸マンション,サン・ミズホビル,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩3分,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩17分,築24年,13階建,11階,80000.0,7000.0,80000.0,0.0,1LDK,42.12,https://suumo.jp/chintai/jnc_000077271326/?bc=100300084901,2024-02-25,88666.66666666667
88,賃貸マンション,サン・ミズホビル,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩3分,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩17分,築24年,13階建,12階,82000.0,7000.0,82000.0,0.0,1LDK,42.12,https://suumo.jp/chintai/jnc_000071120758/?bc=100367738562,2024-02-25,90708.33333333331
89,賃貸マンション,地下鉄桜通線 桜山駅 5階建 築30年,愛知県名古屋市瑞穂区東栄町３,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂区役所駅 歩6分,地下鉄桜通線/瑞穂運動場西駅 歩15分,築30年,5階建,3階,122000.0,8000.0,122000.0,0.0,3LDK,72.77,https://suumo.jp/chintai/jnc_000088624053/?bc=100368087003,2024-02-25,132541.66666666666
90,賃貸アパート,地下鉄桜通線 桜山駅 2階建 築8年,愛知県名古屋市昭和区滝子通４,地下鉄桜通線/桜山駅 歩8分,地下鉄鶴舞線/荒畑駅 歩14分,地下鉄桜通線/瑞穂区役所駅 歩17分,築8年,2階建,1階,53000.0,4000.0,0.0,0.0,1K,20.9,https://suumo.jp/chintai/jnc_000088214111/?bc=100364664562,2024-02-25,57000.0
91,賃貸アパート,パルティール桜山,愛知県名古屋市瑞穂区桜見町２,地下鉄桜通線/桜山駅 歩1分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄鶴舞線/御器所駅 歩17分,築3年,11階建,2階,59500.0,7000.0,59500.0,59500.0,1K,24.07,https://suumo.jp/chintai/jnc_000070303333/?bc=100366765458,2024-02-25,68979.16666666667
92,賃貸アパート,パルティール桜山,愛知県名古屋市瑞穂区桜見町２,地下鉄桜通線/桜山駅 歩1分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄鶴舞線/御器所駅 歩17分,築3年,11階建,6階,61500.0,7000.0,0.0,61500.0,1K,24.07,https://suumo.jp/chintai/jnc_000070303345/?bc=100366543630,2024-02-25,69781.25
93,賃貸マンション,ソフィスサクラヤマ,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩1分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄鶴舞線/御器所駅 歩21分,築6年,8階建,7階,63000.0,8000.0,0.0,0.0,1K,26.12,https://suumo.jp/chintai/jnc_000088699139/?bc=100367918681,2024-02-25,71000.0
94,賃貸マンション,アドミール桜山,愛知県名古屋市瑞穂区洲雲町４,地下鉄桜通線/桜山駅 歩3分,地下鉄鶴舞線/御器所駅 歩19分,地下鉄桜通線/瑞穂区役所駅 歩13分,築18年,6階建,6階,91000.0,8000.0,0.0,91000.0,1LDK,49.52,https://suumo.jp/chintai/jnc_000052821239/?bc=100276504821,2024-02-25,100895.83333333331
95,賃貸マンション,アドミール桜山,愛知県名古屋市瑞穂区洲雲町４,地下鉄桜通線/桜山駅 歩3分,地下鉄鶴舞線/御器所駅 歩19分,地下鉄桜通線/瑞穂区役所駅 歩13分,築18年,6階建,2階,91000.0,8000.0,0.0,91000.0,1LDK,49.52,https://suumo.jp/chintai/jnc_000080804440/?bc=100361792468,2024-02-25,100895.83333333331
96,賃貸マンション,アドミール桜山,愛知県名古屋市瑞穂区洲雲町４,地下鉄桜通線/桜山駅 歩3分,地下鉄鶴舞線/御器所駅 歩19分,地下鉄桜通線/瑞穂区役所駅 歩13分,築18年,6階建,5階,91000.0,8000.0,0.0,91000.0,1LDK,49.52,https://suumo.jp/chintai/jnc_000020028280/?bc=100317802165,2024-02-25,100895.83333333331
97,賃貸マンション,アドミール桜山,愛知県名古屋市瑞穂区洲雲町４,地下鉄桜通線/桜山駅 歩3分,地下鉄鶴舞線/御器所駅 歩19分,地下鉄桜通線/瑞穂区役所駅 歩13分,築18年,6階建,5階,92000.0,8000.0,92000.0,92000.0,1LDK,49.52,https://suumo.jp/chintai/jnc_000081945596/?bc=100348502118,2024-02-25,103833.33333333331
98,賃貸マンション,アドミール桜山,愛知県名古屋市瑞穂区洲雲町４,地下鉄桜通線/桜山駅 歩3分,地下鉄鶴舞線/御器所駅 歩19分,地下鉄桜通線/瑞穂区役所駅 歩13分,築18年,6階建,5階,93000.0,8000.0,93000.0,93000.0,1LDK,49.52,https://suumo.jp/chintai/jnc_000014021286/?bc=100332847835,2024-02-25,104875.0
99,賃貸マンション,ザ オーク瑞穂通,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩15分,築17年,7階建,4階,46000.0,6000.0,46000.0,0.0,1K,27.43,https://suumo.jp/chintai/jnc_000080103811/?bc=100363972701,2024-02-25,52958.333333333336
100,賃貸マンション,地下鉄桜通線 桜山駅 14階建 築2年,愛知県名古屋市瑞穂区桜見町１,地下鉄桜通線/桜山駅 歩1分,地下鉄桜通線/御器所駅 歩14分,地下鉄桜通線/瑞穂区役所駅 歩11分,築2年,14階建,9階,74000.0,8000.0,74000.0,74000.0,1K,29.97,https://suumo.jp/chintai/jnc_000088683434/?bc=100368044777,2024-02-25,85083.33333333333
101,賃貸マンション,地下鉄桜通線 桜山駅 14階建 築2年,愛知県名古屋市瑞穂区桜見町１,地下鉄桜通線/桜山駅 歩1分,地下鉄桜通線/御器所駅 歩14分,地下鉄桜通線/瑞穂区役所駅 歩11分,築2年,14階建,13階,155000.0,8000.0,155000.0,155000.0,2LDK,60.0,https://suumo.jp/chintai/jnc_000088465048/?bc=100366261333,2024-02-25,169458.33333333334
102,賃貸マンション,地下鉄桜通線 桜山駅 14階建 築2年,愛知県名古屋市瑞穂区桜見町１,地下鉄桜通線/桜山駅 歩1分,地下鉄桜通線/御器所駅 歩14分,地下鉄桜通線/瑞穂区役所駅 歩11分,築2年,14階建,13階,160000.0,8000.0,160000.0,160000.0,2LDK,60.0,https://suumo.jp/chintai/jnc_000087289777/?bc=100360040396,2024-02-25,174666.66666666666
103,賃貸マンション,ヴィラセリーヌ,愛知県名古屋市瑞穂区駒場町４,地下鉄桜通線/桜山駅 歩3分,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄鶴舞線/御器所駅 歩19分,築46年,4階建,4階,55000.0,4000.0,0.0,0.0,2LDK,52.49,https://suumo.jp/chintai/jnc_000087283333/?bc=100338243699,2024-02-25,59000.0
104,賃貸マンション,ヴィラセリーヌ,愛知県名古屋市瑞穂区駒場町４,地下鉄桜通線/桜山駅 歩3分,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄鶴舞線/御器所駅 歩19分,築46年,4階建,3階,65000.0,4000.0,0.0,0.0,2LDK,52.17,https://suumo.jp/chintai/jnc_000082270318/?bc=100366682584,2024-02-25,69000.0
105,賃貸マンション,ヴィラセリーヌ,愛知県名古屋市瑞穂区駒場町４,地下鉄桜通線/桜山駅 歩3分,地下鉄桜通線/瑞穂区役所駅 歩10分,地下鉄鶴舞線/御器所駅 歩19分,築46年,4階建,4階,69000.0,4000.0,0.0,0.0,1LDK,52.17,https://suumo.jp/chintai/jnc_000082270319/?bc=100329856204,2024-02-25,73000.0
106,賃貸マンション,地下鉄桜通線 桜山駅 9階建 築18年,愛知県名古屋市瑞穂区駒場町２,地下鉄桜通線/桜山駅 歩2分,地下鉄鶴舞線/御器所駅 歩16分,地下鉄鶴舞線/荒畑駅 歩20分,築18年,9階建,4階,62000.0,6000.0,0.0,0.0,ワンルーム,30.6,https://suumo.jp/chintai/jnc_000076929930/?bc=100367792622,2024-02-25,68000.0
107,賃貸マンション,地下鉄桜通線 桜山駅 9階建 築18年,愛知県名古屋市瑞穂区駒場町２,地下鉄桜通線/桜山駅 歩2分,地下鉄鶴舞線/御器所駅 歩16分,地下鉄鶴舞線/荒畑駅 歩20分,築18年,9階建,3階,67000.0,6000.0,0.0,0.0,ワンルーム,30.6,https://suumo.jp/chintai/jnc_000026743637/?bc=100366073553,2024-02-25,73000.0
108,賃貸マンション,地下鉄桜通線 桜山駅 9階建 築18年,愛知県名古屋市瑞穂区駒場町２,地下鉄桜通線/桜山駅 歩2分,地下鉄鶴舞線/御器所駅 歩16分,地下鉄鶴舞線/荒畑駅 歩20分,築18年,9階建,7階,71000.0,6000.0,0.0,0.0,ワンルーム,30.6,https://suumo.jp/chintai/jnc_000087125869/?bc=100368044166,2024-02-25,77000.0
109,賃貸マンション,地下鉄桜通線 桜山駅 9階建 築18年,愛知県名古屋市瑞穂区駒場町２,地下鉄桜通線/桜山駅 歩2分,地下鉄鶴舞線/御器所駅 歩16分,地下鉄鶴舞線/荒畑駅 歩20分,築18年,9階建,7階,71000.0,6000.0,0.0,0.0,1K,30.2,https://suumo.jp/chintai/jnc_000085780989/?bc=100355910401,2024-02-25,77000.0
110,賃貸マンション,クレア桜山,愛知県名古屋市瑞穂区川澄町３,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄桜通線/御器所駅 歩18分,築17年,4階建,2階,59000.0,4000.0,0.0,0.0,ワンルーム,28.69,https://suumo.jp/chintai/jnc_000086890795/?bc=100314641045,2024-02-25,63000.0
111,賃貸マンション,クレア桜山,愛知県名古屋市瑞穂区川澄町３,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄桜通線/御器所駅 歩18分,築17年,4階建,3階,59000.0,4000.0,0.0,0.0,ワンルーム,28.69,https://suumo.jp/chintai/jnc_000088699124/?bc=100367702017,2024-02-25,63000.0
112,賃貸マンション,クレア桜山,愛知県名古屋市瑞穂区川澄町３,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄桜通線/御器所駅 歩18分,築17年,4階建,2階,60000.0,4000.0,0.0,0.0,ワンルーム,28.69,https://suumo.jp/chintai/jnc_000086890793/?bc=100362510589,2024-02-25,64000.0
113,賃貸マンション,クレア桜山,愛知県名古屋市瑞穂区川澄町３,地下鉄桜通線/桜山駅 歩2分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄桜通線/御器所駅 歩18分,築17年,4階建,4階,61000.0,4000.0,0.0,0.0,ワンルーム,28.69,https://suumo.jp/chintai/jnc_000086890797/?bc=100356798297,2024-02-25,65000.0
114,賃貸マンション,コンフィアンス,愛知県名古屋市昭和区戸田町２,地下鉄桜通線/桜山駅 歩9分,地下鉄鶴舞線/御器所駅 歩17分,,築5年,3階建,2階,106000.0,5600.0,0.0,106000.0,2LDK,62.77,https://suumo.jp/chintai/jnc_000088354492/?bc=100368084485,2024-02-25,113808.33333333331
115,賃貸マンション,サンマリーノ,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩1分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩12分,築25年,11階建,3階,60000.0,8000.0,60000.0,0.0,1K,33.0,https://suumo.jp/chintai/jnc_000088708117/?bc=100368040802,2024-02-25,69250.0
116,賃貸マンション,サンマリーノ,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩1分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩12分,築25年,11階建,4階,60000.0,8000.0,60000.0,0.0,1K,31.5,https://suumo.jp/chintai/jnc_000014022938/?bc=100364330609,2024-02-25,69250.0
117,賃貸マンション,サンマリーノ,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩1分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩12分,築25年,11階建,8階,65000.0,8000.0,65000.0,0.0,ワンルーム,32.4,https://suumo.jp/chintai/jnc_000088708118/?bc=100368040932,2024-02-25,74354.16666666667
118,賃貸マンション,地下鉄桜通線 桜山駅 11階建 築25年,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩1分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄鶴舞線/御器所駅 歩17分,築25年,11階建,4階,60000.0,8000.0,60000.0,0.0,1K,31.5,https://suumo.jp/chintai/jnc_000088734388/?bc=100367872596,2024-02-25,69250.0
119,賃貸マンション,地下鉄桜通線 桜山駅 11階建 築25年,愛知県名古屋市瑞穂区瑞穂通１,地下鉄桜通線/桜山駅 歩1分,地下鉄桜通線/瑞穂区役所駅 歩9分,地下鉄鶴舞線/御器所駅 歩17分,築25年,11階建,4階,60000.0,8000.0,60000.0,0.0,ワンルーム,31.08,https://suumo.jp/chintai/jnc_000014022941/?bc=100359615110,2024-02-25,69250.0
120,賃貸アパート,ピアッフェ,愛知県名古屋市瑞穂区洲雲町１,地下鉄桜通線/桜山駅 歩7分,地下鉄鶴舞線/荒畑駅 歩16分,地下鉄桜通線/瑞穂区役所駅 歩17分,築22年,3階建,3階,35500.0,5000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000071682056/?bc=100365250044,2024-02-25,40500.0
121,賃貸アパート,ピアッフェ,愛知県名古屋市瑞穂区洲雲町１,地下鉄桜通線/桜山駅 歩7分,地下鉄鶴舞線/荒畑駅 歩16分,地下鉄桜通線/瑞穂区役所駅 歩17分,築22年,3階建,2階,36000.0,5000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000084627341/?bc=100317558624,2024-02-25,41000.0
122,賃貸アパート,ピアッフェ,愛知県名古屋市瑞穂区洲雲町１,地下鉄桜通線/桜山駅 歩7分,地下鉄鶴舞線/荒畑駅 歩16分,地下鉄桜通線/瑞穂区役所駅 歩17分,築22年,3階建,3階,36000.0,5000.0,0.0,0.0,1K,19.87,https://suumo.jp/chintai/jnc_000084627342/?bc=100340872120,2024-02-25,41000.0
